product_id,tag
15524.0,F price_high white skirt leg tenni
15503.0,F price_high white short tenni
15458.0,F price_mid black short tenni sleev top
15455.0,F price_mid  midnight tenni top
15522.0,F price_low blue skirt tenni
15467.0,F price_mid orange tracer orang short tenni sleev
15580.0,F price_high white tenni white shoe midsol synthet cushion cap sole
15457.0,F price_mid white tenni sleev top
15509.0,F price_low white hot short tenni black
13513.0,F price_low pink windbreak full zip bleach mock tumbl do turn
12646.0,F price_mid graybeige winter boot pull decor fur faux modern
12595.0,F price_vlow black pill patch thinsul anti grip gripper pill palm patch thinsul
14805.0,F price_vlow white show run athlet pack sock reinforc terri show fiber versatil
13146.0,F price_vlow purple aveng composit hiker toe boot
14649.0,F price_mid gray snow boot women snow new boot black
14646.0,F price_high black snow boot eva thermaplush withstand integr harsh
15993.0,F price_mid multicolor shoe
13143.0,F price_vlow black hike solid boot waterproof
14188.0,F price_vlow black gold flip flop pleas one vacat reco ensur
13596.0,F price_low off-white bucket hat grosgrain bow comfi enhanc gorgeous
13597.0,F price_mid brown bucket hat limit edit peak keep will
13605.0,F price_mid white bucket hat someth woven lustrous polypropylen shine
14186.0,F price_low black flip flop quotient celebr centr quintessenti fljs
16008.0,F price_high pink athlet shoe famous incred boast whole includ
15782.0,F price_vlow black casual slip dress shoe pu tpr whole half wipe
16010.0,F price_high beige slip shoe
14333.0,F price_low black medium glove classic waterproof ski gram pole out finger keep
14338.0,F price_low pink touchscreen zipper pink glove classic scratch thumb thumb fingertip profil
14342.0,F price_low white touchscreen zipper glove classic white scratch thumb thumb fingertip profil
14942.0,F price_low white compress sock swollen varicos hg fatigu reduc
13358.0,F price_mid white superlight sleeveless cool layer base superlight cool mesh white
13359.0,F price_mid white superlight sleeveless cool layer base superlight cool mesh white
14647.0,F price_high black snow boot loos go up cinch confid
14648.0,F price_high gray snow boot descript avail
13232.0,F price_high black backpack
12592.0,F price_vlow black fur faux trim fleec glove one fur faux trim warm
14177.0,F price_low pink flip flop eva su unmatch dirt rins
14179.0,F price_vlow white flip flop worn word leav bride impress
14184.0,F price_mid white flip flop
15779.0,F price_low gray casual heel dress shoe crisscross tpr assort content textil
14658.0,F price_high gray white tall lace snow boot pull decor fur faux modern
14191.0,F price_low beige black flip flop
12652.0,F price_high brown winter boot
14644.0,F price_high gray snow boot veri standout drift thermaplush eyelet
15775.0,F price_low brown lili dress shoe split wedg brown
14190.0,F price_vlow white beige flip flop quotient celebr centr quintessenti fljs
14744.0,F price_mid orange lux run top
16007.0,F price_high black balanc shoe
14330.0,F price_low pink touchscreen galaxi night snow glove adventur premium snowboard line winter
14183.0,F price_low black flip flop
14655.0,F price_high brown snow boot traction women sued snow boot
15773.0,F price_low black dress shoe wedg patent insol ankl cushion
12645.0,F price_low black winter red boot one be list onli women
15772.0,F price_high beige dress shoe pump footb prevent remov foot
15091.0,F price_vlow black saffiano bulk clutch wristlet wallet saffiano slot bulk
14643.0,F price_high brownother satin snow boot authent stylish
14182.0,F price_low blue flip flop
14326.0,F price_low purple purpl sport medium glove waterproof finger wind bulk proof palm
14294.0,F price_high black storm pant snow knit reinforc insert deep intern
13910.0,F price_vlow beige foldabl beig summer upf sun su ribbon vacat er spring
13911.0,F price_vlow gray foldabl summer upf sun hat su ribbon vacat er spring
13913.0,F price_vlow pink rose foldabl summer upf sun su ribbon vacat er spring
14334.0,F price_vlow black thinsul outdoor green line glove woven includ be up will
14325.0,F price_vlow black thinsul line glove waterproof ski out keep hook loop thinsul
14341.0,F price_low purple touchscreen purpl thinsul snow line retent optim limit edit bulk
14327.0,F price_low black touchscreen thinsul snow glove waterproof woven includ keep wind proof
14652.0,F price_mid brown snow boot waterproof
13286.0,F price_low black rain shell jacket gram bunge woven ripstop center
14650.0,F price_mid black heat trail snow boot specialti p american afford peopl
12648.0,F price_mid beige winter boot g insol thinsul faux traction
12656.0,F price_mid gray winter boot
13364.0,F price_low blue set thermal micro ultra layer taper ratio pill insid microfib
13914.0,F price_vlow blue summer upf denim sun hat su ribbon vacat er spring
13916.0,F price_vlow white visor upf convert sun hat bike various includ circumfer visor
14340.0,F price_low black thinsul insul glove waterproof ski finger wind bulk proof palm
14339.0,F price_low black touchscreen pink glove waterproof ski tear scratch middl reinforc thumb
14337.0,F price_low black touchscreen medium red glove waterproof tear scratch middl reinforc thumb
15776.0,F price_low beige dress shoe wedg buckl ankl
15774.0,F price_low beige dress shoe wedg ankl doubl strap
15783.0,F price_low black woven casual heel dress shoe woven pu tpr assort footb
14954.0,F price_low black athlet compress sock black zx while circul train footb
13462.0,F price_low black capri pant
15733.0,F price_high silver rhineston even clear heel silver chrome rhineston platform sandal women
14656.0,F price_mid pink lace snow line boot pleas approxim circumfer shaft footb
14745.0,F price_mid silver royal fast run run blue
15743.0,F price_mid silver chrome shini even clear heel chrome platform sandal clear women
12650.0,F price_low black winter short boot nylon
13290.0,F price_low black short black
14743.0,F price_low white vent run white top
13599.0,F price_low black bucket hat winter wool
12649.0,F price_low brown tall buckl winter boot errand choos fall pu loung
13598.0,F price_low black fedora bucket hat
13291.0,F price_low browngreen woodland camo short raglan tank give one bit
14799.0,F price_low blue run navi wool sock polycolon optim midweight build up
12565.0,M price_low  tan fleec glove fleec glove
14180.0,F price_low green summer slide slide platform sandal breezi su mind suppli trendi
12614.0,M price_mid rust red rust cuf beani red logo rust cuf knit tag fine
15097.0,F price_high lake side black maxi dress
12525.0,F price_high blue camo scarf
15073.0,F price_vhigh black sandal heel
14921.0,M price_high black compress sock black splint proper fasciiti plantar knit
14922.0,M price_high white compress white sock splint proper fasciiti plantar knit
14480.0,M price_vlow black beani short
14951.0,F price_low black compress sock splint improv reliev circul recoveri
14768.0,M price_low pink copper run sock bacteri anti wick moistur
14771.0,M price_low gray blue grit run ankl sock anatom needl count regul fine
14800.0,F price_low gray grit crew run sock anatom count needl regul fine
14772.0,M price_low pink grit crew run sock anatom count needl regul fine
14769.0,M price_low black run sock bacteri anti wick moistur
14798.0,F price_low whiteyellow run sock bacteri anti wick usa moistur
14924.0,M price_mid white pop tech pair compress sock wick quick compress moistur
